,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
Rilpl1,-0.0017566138,-0.5632316,0.68887717,0.12208048,-0.6190829,-0.16534273,-0.40982333,-0.5007817,0.28171772,-0.11396999,-0.062621616,0.25413123,0.34553492,-0.50866526,-0.31699604,0.51846814,-0.9262811,-0.35978702,-0.3083825,1.1081786
Tmed2,0.113622434,-0.34507582,0.056680087,-0.16115019,-0.17811368,0.7540426,0.0953335,0.57676196,-0.14543816,-0.57654804,-0.19719785,0.071119785,-0.81557906,0.40832457,-0.047467332,-0.104846194,-0.09408624,-0.123760745,-0.042325277,-0.08868964
Ddx55,0.30132145,-0.4759438,0.21477778,0.07394817,0.18832922,-0.40975472,-0.3779433,-0.6600206,0.27896664,-0.42974702,-0.016955705,-0.06434547,-1.2863617,-1.022553,-0.015848946,0.21662432,-0.08300362,0.029581845,0.26333708,0.41730455
Ccdc92,0.490776,-1.1160427,0.07415207,-0.06975027,0.30686155,-0.0075588124,0.25651348,-0.99676996,-0.33836058,0.5433177,-0.22578843,0.12914787,-0.014154933,-0.41063938,0.25677463,-0.23952502,-0.17463657,-0.87786424,0.013342665,-0.28540576
Zfp664,-0.26573837,0.56354547,-0.14172193,0.018125083,0.22452582,0.38024718,0.2041486,-0.31797466,-0.13683707,-0.25923836,0.032954242,-0.5017121,-0.60309845,0.865266,-0.078418545,0.00031680524,-0.3001066,-0.12783419,0.083009996,-0.13060461
Ncor2,-0.18809743,0.013036811,-0.0119467415,-0.48327452,0.26768446,0.53768,-0.40666816,-0.2766373,0.17033684,0.2980905,-0.38775054,-0.5481662,-0.69837403,0.52951795,-0.006846781,0.1953471,-0.25583476,0.3809184,-0.71994877,0.36838812
Ubc,-0.37565657,0.21527578,-0.1097784,-0.4019542,-0.40678856,0.75126535,-0.24861778,0.38458332,-0.056031264,0.11133636,-0.35190743,-0.06413309,0.35902405,0.59842926,0.09867474,0.08572937,0.08767247,-0.12143269,-0.42461148,-0.17204776
Glt1d1,0.09034564,-0.42732158,0.368336,0.4703913,-0.30283844,-1.2321308,0.06862546,-0.5471653,0.3393124,0.025215112,-0.06402138,-0.014581288,-0.23854974,-0.6023645,-0.16811116,0.09749463,0.3570428,-1.6535157,0.5179213,0.095909245
Rimbp2,-0.1031197,-0.17036499,0.6353342,0.2469121,0.13305698,-1.4437222,-0.22667615,-1.0801681,0.40495217,0.4124274,0.05641335,-0.26796997,0.10120064,-0.5276387,-0.14998895,0.32689223,0.107525475,-1.1395278,-1.0833691,1.0035497
Stx2,-1.0857317,0.7232153,0.0112747075,-0.41570583,0.04863255,1.0294466,-0.3370838,0.2888578,-0.040614713,-1.2788719,-0.405074,-0.49253422,0.17232,1.1692265,-0.6025927,-0.7795352,0.21502388,-0.5195186,-0.105972394,-0.07047683
Sfswap,0.016201805,-0.43344125,0.09290553,-0.04764248,-0.02553993,-0.008880177,-0.0165885,-0.34597224,0.31598783,-0.4177605,0.037512552,-0.0027831704,-0.8725678,-0.15207827,0.023782892,-0.017393794,-0.03598442,0.48032343,-0.025243852,-0.00281905
Gbas,0.259448,0.43035275,-0.33794096,0.08213241,-0.30025208,-0.099345796,0.47340813,-0.2974634,-0.17091039,0.2977311,0.22116272,-0.014694627,-0.21756801,0.40637302,0.027862435,-0.5903195,-0.31110284,-0.3203019,0.0040557776,-0.2878418
Cct6a,0.068159096,0.08879135,0.1090261,-0.063918054,-0.16047172,0.41251457,-0.6947361,-0.34446546,0.3333429,-0.34574723,-0.41154337,-0.25659186,-0.48340613,0.103329286,0.23793513,-0.8946827,0.2124671,-0.14601733,-0.08710476,0.1152094
Chchd2,0.053462494,0.20817496,-0.33093694,-0.14600202,0.012125428,0.2666732,0.071084805,0.15024072,-0.02775366,-0.1556719,-0.14425175,0.15023828,0.10386306,0.35540628,0.0077560316,-0.42462894,-0.012121871,0.1426771,-0.03680594,-0.09029157
Crcp,0.025360674,-0.5060879,0.10586054,0.00038279878,0.20154543,-0.8243622,-0.1952189,-0.2673191,-0.064919114,0.40600607,-0.055770636,0.073768005,0.18100338,-0.15184739,-0.024285393,-0.07167603,-0.0447408,0.10758628,0.033172585,-0.012326487
Rabgef1,-0.50927794,-0.38015765,0.40042165,0.06112493,-0.06847925,-0.20087264,-0.31371406,-1.1491542,0.49759802,0.33465815,-0.035595026,-0.40973702,-0.22969258,-0.5552323,0.5448004,0.28648105,0.28717467,-0.674134,0.01162684,0.101418644
Sbds,-0.065770954,0.49180427,-0.16929558,-0.71031517,-0.36775732,0.96514356,-0.030679587,0.022744661,-0.11960451,-0.027366456,-0.59268004,0.10561227,-0.6601276,0.77073866,-0.24412505,-0.042597722,0.014906761,-0.053570174,-0.13566339,-0.09180006
Gtf2i,-0.25776082,0.23408182,0.10068543,-0.16956861,0.12726252,-0.14001061,-0.10253729,0.39899832,0.0344035,-0.3444215,-0.02239161,-0.42271614,-0.07758823,-0.18869008,0.027266027,-0.019823218,-0.00047884157,0.38189027,-0.030307118,-0.062635265
Gtf2ird1,0.14466085,-1.3202443,0.07970125,0.7600259,0.8294631,-1.1259193,0.3501421,-0.17343213,-0.21694283,-0.9075107,0.7823189,-0.44109207,0.309878,-1.2094114,-0.18282941,-1.0948517,0.08432339,0.4210938,0.509789,-1.2323022
Clip2,-0.70138687,-0.1553219,0.4350647,-0.53356075,0.12568413,0.68890023,-0.4782284,-1.1202097,0.27009043,0.34866035,-0.49925685,-0.7535331,-0.565807,0.3663398,0.1271009,0.76861244,-0.49387637,0.20739327,-0.23345031,-0.009428688
Stx1a,-0.005910261,0.036571104,0.8984943,-1.1000235,-0.8670935,-1.4987398,-1.134187,-0.5882561,0.7343381,0.79414207,-1.0856847,-0.29512504,-0.42846608,-1.0363526,-0.11374684,1.1346172,0.66167057,-0.38583037,-0.21945772,0.5116924
Bcl7b,0.12538548,-0.02214296,0.1648892,-0.008250791,-0.7791947,0.28001377,-0.0035268415,-0.021860352,0.13728443,-0.75686866,-0.07021696,-0.25839317,0.608668,0.34542742,0.044632103,-0.48423636,-0.03655066,-0.44896874,0.07221124,-0.14471671
Hip1,-0.1442289,0.5868356,-0.21908839,-0.37670425,-0.25908607,0.23199691,0.033343274,0.9554175,-0.3704712,-0.035230074,-0.6015108,0.6168491,-0.19727263,0.6120909,-0.41024333,-0.9133752,-0.32491484,0.07799184,-0.19182062,-0.11480929
Mdh2,0.13943686,0.04197136,0.0048916517,-0.08242215,-0.20407617,0.022932101,-0.076947056,-0.19065261,0.12148647,0.21130085,-0.25869742,-0.05065793,-0.31936038,0.4124044,0.21616575,-0.21600346,0.058743887,-0.41991827,-0.07623535,-0.012976612
Srrm3,0.3895667,-0.7506165,0.2237681,0.31067643,0.068438284,-1.5634174,-0.03429508,-0.43933105,0.23745008,0.45107284,0.006095871,-0.16732736,0.4238125,-0.9973346,0.08797326,0.44291615,0.2311418,-0.9167822,0.10950559,-0.028985139
Polr2j,0.40973178,0.26387224,-0.21291274,-0.4146913,-0.103061944,0.2538042,-0.09946295,-0.3842155,0.38182148,-0.19146979,-0.39917678,0.009345628,-0.49128795,-0.17802717,0.19952396,0.23349304,-0.05715585,0.3213373,-0.14709133,-0.51105344
Prkrip1,-0.09745262,0.29917324,0.011900687,0.107254446,0.043153964,-0.16836688,-0.03358506,-0.034412336,0.008621822,-0.2668502,0.02546772,-0.019597108,-0.48471004,-0.14898795,-6.1140396e-05,-0.009547889,0.007996961,-0.02851968,-0.04979024,-0.005931497
Cux1,0.21836598,-0.04678121,0.5064411,-0.07756515,-0.6034403,-0.15911777,0.11512375,-0.15380618,-1.0401864,0.72928774,0.22330552,0.0701712,-0.20544264,-0.1900334,-0.42470253,1.3132613,-0.99709445,-0.011014262,-0.07791514,-0.82260865
Fis1,0.0955732,0.20152955,-0.11103008,0.13311516,-0.32641092,0.49007243,-0.14082472,-0.3283015,0.03221233,0.0034439769,-0.04133831,0.02810588,-0.58403265,0.4097523,0.0080284765,-0.0018792243,-0.0704201,-0.055792432,-0.046111796,-0.051552366
Gjc3,-1.3007816,1.177991,-1.4910777,-1.5108451,-0.81550205,1.7612463,0.039815642,-1.1262796,-1.2393153,-1.2705232,-1.2670097,-0.058534678,-0.887065,1.961379,-0.95916134,-1.2158816,-0.96281344,-1.1071857,-1.1901679,-1.3743963
Zkscan1,0.01348208,-0.44891435,0.1460141,-0.061077587,0.039044663,-0.585711,-0.09369189,-0.15076557,0.13827169,-0.008584855,0.069730945,-0.08008066,-0.4459499,-0.52293706,0.097314864,0.06387051,0.042426247,0.09798186,-0.16783307,0.060563948
A430033K04Rik,0.31355768,-0.31081206,0.07826168,0.6944377,0.38936108,0.07460312,-0.065233454,-0.9740661,-0.121431716,-1.1111187,0.42345265,-0.5914176,-0.89112324,-0.48182032,-0.054963972,-0.3273455,0.05703362,0.46378458,-0.074417904,-0.21500602
Pdgfa,-0.39135975,0.34558925,0.15780655,-0.59516406,0.32839212,0.59169954,-1.0566726,0.3664933,0.004167239,-0.03645941,-0.6907935,-0.65078384,0.070128895,0.23462321,-0.370264,0.010908014,-0.22110352,0.5006658,-0.4086971,0.15360835
Prkar1b,-0.591299,-0.08549852,0.4511811,-0.40023473,-0.18544468,-0.9130005,-0.438649,-0.50565785,0.5165064,0.8123713,-0.5053964,-1.0186533,0.26289886,-0.25268036,0.4891449,0.75796586,0.20459889,-0.964925,-0.61286056,0.3203649
Eif3b,0.023022667,0.0050751767,-0.012653573,-0.0108107105,-0.016468344,0.18050036,-0.013540997,0.009225427,-0.010939286,-0.047608573,0.002277221,-0.00013862047,0.043966673,0.06661098,-0.019214213,0.002632456,-0.0034861446,-0.030870805,-0.00024963624,-0.007176403
Mmd2,-0.93694633,0.72373235,-0.37226433,-0.25252688,0.26551884,0.7941226,-0.23389797,0.79405093,-0.7413353,-0.58599466,-0.24140592,-0.8468098,0.23976207,0.7490578,-1.0051483,-0.5754233,-0.47748291,0.8308325,-0.310232,-0.28943428
Tnrc18,0.22814222,-0.380118,-0.23657481,0.24268684,-0.05005582,-0.6746056,0.23272723,0.40994397,-0.5342288,0.07829609,0.12120644,0.4308768,0.4396955,-1.0115409,-0.51007104,0.21599099,-0.44427937,0.63378185,0.0004446746,-0.32049012
Rnf216,-0.040379412,-0.3713935,-0.023534412,-0.12011966,0.13074952,0.28964418,-0.105807066,0.14933197,-0.09142643,0.17600185,-0.014043424,-0.05973722,-0.1858172,0.22871481,-0.041615255,0.048602324,-0.010827861,0.45075563,-0.028384095,0.0016853373
Cyth3,-0.8097067,0.2593216,0.14142543,-0.5314055,-0.8674773,-0.36124304,-0.47310722,0.82589114,0.690375,0.2250669,-0.23712713,-0.94618565,-0.36363006,-0.53593254,0.42118585,0.45434552,0.39057755,0.50864184,-0.45248324,-0.16304271
Usp42,-0.009181627,-0.13590473,-0.03112799,-0.14171174,0.37663183,-0.07487761,-0.056744307,0.14380644,0.058177542,-0.4049875,0.010604919,-0.062180288,0.09324716,0.04624442,-0.009870311,-0.004488439,-0.009409141,-0.091104575,0.010820681,0.0058386857
Eif2ak1,0.01298189,-0.2921904,0.06839989,0.0060662944,-0.034688227,-0.189465,-0.122297764,0.018874614,0.011022509,0.22856364,-0.009479597,-0.13212879,-0.6920926,0.19613265,-0.004083085,0.068055436,-0.002977098,-0.25529617,-0.05516808,0.029902862
Arpc1a,0.17500979,0.32122615,-0.2851324,0.18277542,-0.4631065,0.6546792,0.71578634,-0.6860737,-0.19080749,-0.64387804,0.16222386,0.11480544,-0.287857,0.71782696,-0.40072873,-0.59406143,-0.6649144,0.056899697,0.24111162,-0.6129499
Arpc1b,-0.7223497,1.4069442,-1.9075288,-1.0720569,-1.5329016,1.5756843,-0.74563134,0.3891363,-1.4676294,-1.4017506,-0.97484434,-0.55059713,0.03458909,1.8088644,-1.505097,-1.2182853,-1.1385187,0.1147438,-0.70583785,-0.9565507
Pdap1,-0.03296368,0.15847556,0.03072404,-0.59973097,-0.09104675,0.05940594,-0.015525418,-0.5493555,0.14696217,0.48443508,-0.5344782,-0.19294672,-0.043849733,0.3194965,0.01986692,0.2834613,-0.014039613,-0.14256638,-0.019846633,0.028024811
Bud31,-0.6879244,0.17457497,-0.06115175,0.36548036,-0.35557413,-0.084240966,-0.10232679,0.50545216,0.1270709,-0.3658209,-0.027780926,-0.10669942,0.27816117,-0.23862797,0.046133906,-0.033220626,-0.00511575,0.19847679,-0.14000607,-0.106614135
Atp5j2,0.13195696,0.25618765,-0.04752887,0.03134194,-0.15488492,0.28229442,-0.15661845,-0.580686,-0.0067657297,0.29156798,-0.009655575,-0.11672565,0.059359524,0.664788,0.0671541,0.037516493,-0.12992571,-0.12010553,-0.11606192,-0.23859228
Wasf3,-0.40378067,-0.44024998,-0.5311941,-0.108314015,0.08141033,0.077630326,-0.20032202,0.66758114,0.29580325,0.20652117,0.29803422,-0.5904072,0.48719856,-0.1056263,0.2058353,-0.15894969,0.40011293,-0.27129143,-0.24102269,-0.9921862
Usp12,0.055404,-0.7017478,0.35574564,-0.23107073,0.17862548,-0.41561958,-0.100783244,-0.35652602,0.07431272,0.56519896,-0.20944273,-0.16570169,-0.85154533,-0.09767927,0.0095957145,0.2698675,0.14591786,-1.2724973,-0.6178143,0.4108102
Flt1,-0.31958032,0.3778712,-1.0691727,-0.59135216,-0.7552131,-0.39907756,-0.2836697,1.6863123,-0.8972047,0.16848576,-0.6682912,0.5789879,0.55427,-0.48583466,-0.7622811,0.40981314,-0.74545056,0.59564507,0.09480676,-0.9182108
Pomp,-0.20929782,0.49584514,0.24146426,-0.0030116567,-0.25094703,0.11157178,-0.5171949,-0.67788476,0.11555118,0.086934514,-0.26895097,-0.03959538,-0.2364094,0.55237395,0.10071227,0.31483093,-0.031052867,0.09519547,-0.58081555,-0.45425585
Katnal1,-0.23266391,-0.06335069,0.10805439,-0.08630534,-0.12898052,0.14574113,-0.46297124,0.32370213,-0.05460266,0.2768319,-0.13131028,-0.2480075,0.028995335,-0.049231805,0.25160602,0.09619688,-0.05246303,0.32316792,-0.027216388,-0.03279162
Hmgb1,-0.33290753,0.55622476,-0.06559668,-0.57265544,-0.5267829,0.3799527,-0.20785819,0.258663,0.039820217,0.29917657,-0.4465953,-0.33528528,-0.108846225,0.6764768,-0.3854143,0.093429685,-0.052925006,0.53943247,-0.57494664,0.12631342
Uspl1,0.0063005877,-0.30547357,0.011758286,-0.04279108,-0.03261168,-0.0586494,-0.07190094,0.6941097,0.004359472,0.027786514,-0.020899408,-0.05061352,0.09015785,-0.12199399,0.02335795,0.033577614,0.019150414,0.1992149,-0.02813842,-0.05180316
Hsph1,-0.050125107,-0.3947962,-0.020132791,0.21817517,-0.58775634,-0.42670998,0.016897399,-0.58772033,0.26791924,0.43370992,0.018723961,0.14350992,-0.47773597,-0.48341057,0.08833755,0.055331185,0.22737134,-0.32728216,0.051577568,-0.04982737
B3galtl,-0.7210346,-0.16751781,0.5756054,0.0015556462,0.26995417,-0.27794155,-0.13119552,-0.41007885,0.10913613,0.11668713,0.19515213,-0.4990413,0.2994646,-0.46873543,-0.1983911,0.14586328,0.6004879,0.17319457,-0.5787756,-0.5871644
Fry,0.38293844,-0.34340987,0.058493227,0.26790723,-0.24888323,-1.0031676,0.37147608,0.025636682,0.030196674,-0.170133,-0.053446703,0.19043976,-0.7188213,-0.6964377,-0.13241869,-0.03483008,0.20413043,-0.23948902,0.380234,0.06213898
N4bp2l1,-0.85635877,0.21095051,0.07794193,0.4849199,0.31469285,-0.6587158,-0.87051845,-0.5629954,0.11964688,0.33881208,-0.03855097,-0.24373017,-0.37563205,-0.17829949,0.2957073,-0.17859952,1.0285908,-0.56605524,-0.119814835,-0.3054108
Col1a2,-1.5501499,0.6621874,-1.4728534,-1.2939394,-0.55280566,-0.2473632,-1.0545803,2.1486065,-1.7135873,-1.181899,-0.59811705,-1.2044777,-0.74264383,-0.83843696,-1.0931836,-1.0387821,-1.0843427,1.9996853,-1.00384,-0.8025967
Casd1,0.09479241,-1.1377666,0.21359101,0.13858448,0.19726306,-0.78241295,-0.3453395,-0.27708292,0.19577634,0.041903794,0.10220062,-0.05475084,-0.2024433,-0.7677328,-0.28267482,-0.051582176,0.18063436,0.090708815,-0.25575212,0.34400794
Ppp1r9a,0.37460175,-0.16829531,-0.46714243,0.14229368,-0.22161102,-0.5646343,0.60763085,-0.049967337,-0.14961122,0.1937551,0.014367127,0.7050188,0.45717335,-0.34997362,-0.69598526,-0.0028640977,-0.37361363,-0.5771021,0.5353627,-0.20459945
Dync1i1,-0.54115623,-0.7489247,0.5592622,0.007977916,-0.010654716,-1.268762,-0.15825379,-0.12242369,0.6262709,0.50669545,-0.38262042,-0.40658554,0.29108277,-0.3986234,0.34896702,-0.0017984689,0.8514065,-1.0480784,-0.7651611,0.07139721
Shfm1,0.12873952,0.47498512,-0.24156885,-0.44737917,-0.48055014,0.6890761,0.26122496,0.22764458,-0.24296394,-0.23407358,-0.12736797,-0.029818952,0.12735286,0.082331754,-0.061778437,-0.31023404,-0.05742966,0.19740072,-0.004966,-0.21070935
Dlx6os1,0.07018704,-0.24428453,-0.7513738,0.8126927,1.0644295,-0.19421075,0.23602273,-0.12967858,-1.0916523,-1.2600261,0.58413225,-0.46993095,0.20287469,-1.113398,0.7462375,-1.5998611,-1.1847193,1.2972723,0.06559352,-0.8357453
Tac1,1.0472909,-0.93827283,-1.8242869,1.3371894,-0.3835904,-0.35131955,1.2878591,0.07148616,-1.8550212,-1.874738,1.3589475,0.4484834,-1.0831956,-0.603723,-0.52877337,-1.7390397,-1.3157926,0.2325961,1.1634939,-1.6712655
Ica1,0.09971642,-0.48815638,0.474262,0.13474579,-0.3122472,-0.8291326,0.07434125,-1.2599611,0.45722494,0.19502772,0.18790536,-0.5069247,-0.6035977,-0.34949067,0.4347346,0.005676093,0.5198568,-0.5160417,-0.23439151,0.3693592
Ndufa4,-0.051287036,-0.32158926,-0.039248228,-0.16383813,-0.02746512,0.15514322,-0.05770251,0.022891177,0.20728292,0.07576195,-0.5059386,0.0720116,0.06365239,-0.14563258,0.23718007,-0.121522605,0.16093168,-0.13738774,-0.07141344,-0.10286068
Phf14,-0.2159731,0.14153717,-0.10706093,0.22474979,0.26371187,0.17021108,0.15019059,0.043883756,-0.233981,-0.63587016,0.58009183,-0.08640166,-0.17783202,-0.63776773,-0.16270168,-0.5132121,-0.06398004,0.389851,0.005115437,-0.12820646
Thsd7a,0.93803126,-0.31044146,-0.2290774,0.42633668,-0.33243364,-0.43611333,0.6175861,-0.09525989,-1.9527855,-0.023608852,0.42511407,0.9200209,0.4083423,-0.33614257,-0.08404224,-0.18842337,-1.8709635,-0.81204647,0.056651615,-1.5919096
Foxp2,0.5128411,-0.48003814,-1.6664594,0.9582899,-0.026095286,-0.81820774,1.0294807,-0.80391526,0.14913829,-1.9792924,1.2133179,0.8042331,-1.4653428,-0.8686925,-1.2105585,-1.346497,-0.33342263,-0.106483884,0.7412039,-1.7894169
Capza2,0.32523865,-0.23529002,0.1713438,-0.16334176,-0.31607166,-0.273277,0.052179363,-0.39664072,0.076488234,0.34789136,-0.23354614,0.11542729,-0.5034439,0.06633953,0.05691769,0.21323213,-0.0072868625,-0.32666233,-0.12409919,-0.18905947
Cttnbp2,0.37242526,-0.31144607,-0.0033378673,0.3163687,0.09954564,-0.53020215,0.39581418,-0.61680955,-0.0572736,-0.124198616,0.40971076,0.44402725,-0.5812245,-0.94165915,-0.35261953,0.28512514,-0.46544093,-0.52556545,0.22616693,-0.07573367
Ing3,-0.102969,0.21369171,-0.03481653,-0.026793841,-0.09881626,0.013022848,-0.009675407,0.009010984,-0.003985792,0.3325289,0.017623894,-0.036635317,0.59192,-0.06694225,0.0105829155,-0.03521167,-0.0045091575,-0.17447397,0.002145653,-0.0012047223
Fam3c,-0.0016528049,-0.3657427,0.48663375,-0.1093815,-0.05041774,-0.23019853,-0.29076734,-0.5653861,0.18138698,0.3083696,-0.6200639,-0.09715626,-0.72424805,0.08582544,0.7736775,-0.07567345,0.1122719,-0.7751572,-1.0705276,0.109599024
Ptprz1,-0.89596725,0.7909078,-0.9565826,-0.18368666,0.14931025,0.47995415,0.051840015,1.0387678,-1.284718,-0.7529692,0.4905703,-0.42065614,0.8105015,-0.15382843,-0.70886445,-0.69088393,-0.9493981,0.90566015,-0.34261486,-0.3008368
Cadps2,-1.4284196,-0.58732915,0.83748007,-1.4947879,0.63482594,-1.0286846,-1.2402779,-0.9734975,1.2074776,0.67471886,-1.185259,-1.0312425,-0.56706345,-0.58836305,0.25156668,1.7411548,0.57244337,-0.09088117,-1.3687657,-0.17419067
Ndufa5,-0.043453064,0.17370984,-0.12317293,-0.15958218,-0.58426833,0.01861953,0.45121187,-0.29683587,-0.25167704,0.45138553,-0.17925435,0.17794736,-0.4647268,0.034960385,0.20494689,0.010160014,-0.038043883,-0.06970273,0.09224412,-0.2077989
Wasl,0.050380055,-0.37473038,0.08312072,-0.19232029,0.2186138,-0.26235265,-0.37432042,0.2527973,0.28624597,-0.38733095,-0.12502791,0.023444872,-0.015762428,0.15969701,-0.12174241,-0.74207485,0.3939393,-0.46915448,-0.19553237,0.09752789
Grm8,0.17804027,-0.99454767,0.5238963,-1.6303304,0.679802,-1.0140176,-1.475642,-0.71298903,1.316909,0.4532289,-1.310469,-0.7598823,0.7041907,-0.11031571,-0.38151222,-0.3898588,1.1253264,-0.26159737,-1.4196842,0.32279825
Snd1,0.52089137,-0.05787875,-0.12713774,0.3658473,-0.402742,0.2106572,-0.38506377,-1.3753877,0.08781987,0.0058111628,0.21312861,-0.26492617,-0.35756326,-0.15379408,-0.055231884,-0.007670164,-0.08027981,0.17747118,0.064623274,-0.06183087
Rbm28,0.11702754,-0.12839122,-0.024543492,0.23348436,0.034016103,-0.17811893,0.2991551,-0.17686646,-0.04254909,-0.40459874,0.42842886,-0.18025142,-0.2747593,-0.13567612,-0.15048142,-0.017350595,-0.20744665,-0.22948632,0.2871495,-0.026452377
Calu,-0.47500426,0.05980011,-0.25120497,-0.4789649,0.075201295,0.59341145,-0.26508975,0.42817435,0.13018663,-0.14474998,-0.0899515,-0.09164697,-0.12653415,-0.016844861,-0.06664197,-0.32436416,-0.050796814,0.87631464,0.05670128,-0.053833846
Ahcyl2,-0.5073811,-0.074418105,0.25457433,0.0619798,-0.063960664,-1.0624546,0.04678468,0.5666646,-0.13133523,0.107383765,0.08631546,-0.98595536,-0.19653834,-0.5366591,0.026867205,0.25271538,-0.016119035,-0.40688804,0.16543067,0.0596441
Strip2,0.77732635,-0.46391305,-0.5411072,1.3923658,-1.5878857,-0.8260996,1.0545071,-0.77122796,-0.99889314,-1.4530189,1.1957573,0.28110436,-0.5973293,-0.83345497,-1.0324605,-0.8788795,-1.4368974,-0.34591228,1.1015406,-0.78083915
X2210408F21Rik,-0.32874295,-0.44823083,0.36610222,-0.35358253,0.5055473,-1.2120806,-0.6517206,-0.5594874,0.71042234,0.5654184,-0.28691274,-0.3527842,0.009700031,-0.7693708,0.3322357,0.031634875,0.83758163,-1.0945828,-0.1831215,0.5646996
Chchd3,-0.10670729,0.04684207,0.039789032,0.24997051,-0.20502523,-0.20091283,0.16840895,-0.22004882,0.012533337,-0.635679,0.02869881,-0.13631335,-0.37212676,-0.5811816,0.11154698,0.014223462,-0.011502717,-0.18284054,0.016922211,-0.08680474
Cald1,-0.7476661,0.11979387,-0.8169916,-0.9129296,0.21141864,0.20265095,-0.4034922,1.5833392,-1.1610856,-0.54502696,-0.75398725,-0.00013738271,0.036920577,-0.3104275,-1.1376017,-0.7483427,-0.98518384,1.6637759,-0.42412686,-0.8396034
Nup205,-0.14268625,-1.0339644,-0.09725311,0.5984058,0.39566848,0.07560164,-0.1744855,0.16231543,0.09050902,-0.763407,0.3078242,-0.45476887,0.27481022,-0.29147524,-0.13835259,-0.76333493,-0.13870253,0.32228303,-0.2076786,-0.08952786
Ptn,-0.76848686,0.61868787,-0.13850707,-0.95144135,-0.6266437,0.56664914,-0.12529014,0.8315269,-1.1256489,0.36216202,-0.96050376,0.13056116,0.5704889,0.83638155,-0.9204671,0.37656417,-0.18618567,0.2786221,-0.75152665,-0.8338756
Dgki,1.1848601,-0.56748086,0.19667192,0.43858892,-0.5462409,-1.1938883,0.27487382,-0.46249443,-0.29905644,-0.7744658,0.23590945,0.9362473,-0.82598376,-1.2888991,-0.37534705,-0.43366033,-0.07815394,-0.36578226,0.33215237,0.19912152
Trim24,-0.041531134,0.03203221,-0.07885582,0.4015196,-0.063319564,0.12922947,-0.027545733,0.34749717,-0.4160789,-0.19246614,0.14969438,0.0005949727,-0.3520237,0.3232478,-0.16740899,-0.008115882,-0.1995806,0.5135148,-0.08870362,-0.115258425
Ndufb2,0.08797897,-0.2612436,0.009053076,0.018576905,-0.02748661,-0.27601027,-0.06396074,0.20319556,0.025283946,-0.07955818,-0.02231729,-0.039887354,-0.060705252,0.1789549,0.029159239,-0.058602415,-0.011612394,0.017519899,-0.017077854,-0.026607018
