,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 9,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
NECTIN2,-0.010823677,0.9390625,-0.41197532,-0.1541963,-0.30850166,-0.0022009406,-0.34059894,0.408856,0.06968313,0.7905371,-0.4913607,0.648028,0.23154671,0.3946042,-0.27818996,-0.7113004,0.11565118,-0.5780996,-0.44693896
APOC1,0.5576058,-4.3194056,1.2956156,-1.6354744,-0.35480312,-0.0013889463,0.8346358,0.2653937,-0.8610948,-0.13078867,-0.18076593,-0.23088248,-0.9320838,-1.6006421,-2.286093,1.8665202,0.40777555,-2.316753,-0.4714669
SNRPD2,0.0006021441,0.9223748,-0.00050486234,-0.07657878,0.00890047,0.0018840784,-0.014308946,0.048203353,-0.0016100351,0.24666682,-0.19041586,0.65010554,0.36507425,-0.33686298,0.35040122,-0.029383646,-0.23934692,0.17166764,-0.14301865
CALM3,-0.0053771636,0.32974374,0.006257731,0.1348016,0.004430426,-0.00020202459,0.008385545,-0.120448805,-0.001144701,-0.19966666,-0.07876333,0.4794947,0.1491645,-0.17211424,0.35602188,-0.018629393,-0.45504633,0.37765756,-0.014862117
AP2S1,-0.0028647424,0.64680207,-0.025354281,-0.04365072,-0.18291411,0.013375856,-0.12164468,0.2603705,-0.0062651588,0.4990768,-0.03573742,0.49003118,0.30580553,0.36099645,-0.31703407,-0.25038728,-0.15610056,-0.1297857,-0.14271472
NAPA,0.06858183,0.34296292,-0.0033733142,-0.030638605,-0.00670963,-0.052081432,-0.035651423,0.18818346,-0.007376485,0.515222,-0.036613423,-0.4546472,0.41067767,0.28105858,0.21259393,-0.009974754,-0.28266153,-0.86859185,-0.042809553
EHD2,-0.038626052,1.5246758,-0.29290882,0.113648266,-0.14016102,-0.009139121,-0.18949209,-0.072840855,0.00031315567,0.12824497,-0.29244944,0.92355126,0.48812953,0.25144112,0.6154935,-0.7665769,-0.9385997,0.11678682,-0.34094095
NOP53,-0.0033946496,1.3472011,-0.08231416,0.025270702,-0.11393398,-0.017326692,-0.08542484,0.021782331,0.0013660621,0.26473868,-0.3475008,0.8015678,0.39663115,0.054104585,0.51536584,-0.31053534,-0.5338008,0.19032267,-0.20975207
SELENOW,0.027043177,0.90323424,-0.09706095,0.023718322,-0.106572025,-0.021547895,-0.086653456,0.156314,0.012188166,0.4078764,-0.10805463,0.59041655,0.5141054,-0.3586256,0.3831796,-0.14326149,-0.32208714,0.05068879,-0.31459624
EMP3,0.18632036,0.4797367,0.17278117,-0.42677894,-0.13429686,-0.08706417,-0.16800383,0.41114265,-0.061428204,0.63621974,-0.0045954925,0.2854951,0.55477107,-0.5305597,-2.0629234,0.3595975,0.21034169,-1.5665647,0.08552538
KDELR1,-0.0028822613,-0.3439021,0.0015818451,0.31595835,-0.02103864,0.024752958,-0.03856255,-0.45195583,-0.008900703,-0.66448325,0.0020348013,0.46006384,-1.1306503,0.22190826,-0.24688524,-0.09936756,0.11547311,0.1632725,0.12458844
HSD17B14,0.7011617,-4.7728453,0.8668695,-0.16657868,0.12576103,0.1505863,0.052343756,-0.06252717,-0.29708752,-2.2005847,1.3040556,-2.4467604,-1.3943596,-2.4351785,-2.1046836,0.62415314,1.2143843,-0.6299985,-0.47351968
PPP1R15A,0.9264278,-1.4498203,0.73888457,-2.1565855,-0.14378875,-0.15703404,0.22238776,0.5743173,-0.67930406,-0.99514407,1.2913098,-1.1365727,-0.755805,0.4572628,-1.7635587,0.44540548,0.84535736,-1.6720685,-1.4865783
NUCB1,-0.0010025774,0.9438094,-0.12700404,0.04184172,-0.011247837,-0.0001984898,0.010821942,-0.018688858,-0.008056416,0.14649075,-0.17175987,0.7036304,0.32073605,-0.035260476,0.51469547,-0.18655685,-0.94782263,0.40652326,-0.15454222
SNRNP70,0.0012867264,1.054173,-0.20000549,0.06691877,-0.11602817,-0.007123971,-0.005268799,-0.058104508,0.013415128,0.027726373,-0.017438278,0.6768209,0.1876094,0.5301276,0.33921522,-0.24766012,-0.6947361,-0.138383,-0.3312323
FCGRT,0.0010171136,1.0403494,-0.021393716,0.0041513117,-0.062326256,-0.0017454783,-0.004644737,-0.021830758,0.004445927,0.045792174,-0.1248456,0.83241636,0.30217358,-0.044612743,0.44113585,-0.090701744,-0.38901103,0.1193517,-0.18865867
RRAS,0.18012205,-0.038962826,0.3472597,-2.006073,-0.6753759,-0.3780596,-0.14213452,0.7166845,0.10630993,0.6473969,0.10735075,-1.6478689,0.79868495,0.17107022,-1.1837232,0.24352816,0.62237614,-2.217186,-1.0257996
PRMT1,0.14943263,-0.86166424,0.038722094,-0.6259431,-0.033929467,-0.00018025226,-0.1049337,0.29020372,-0.0023948739,0.07948645,-0.06833525,-1.4243616,0.44917443,0.5647812,-0.6220815,0.0038616597,0.4199075,-0.9245823,-0.3512935
PTOV1,0.03872112,0.70609313,-0.019983405,-0.08411668,-0.0015983026,-0.006997212,-0.088946156,0.10463681,-0.0038118705,0.31178117,-0.07441197,0.49458298,0.34914008,0.43133944,0.44510442,-0.5120574,-0.07032179,-0.3852489,-0.1846794
EMC10,0.009960902,-0.6533636,0.014432136,0.19265507,-0.2473304,-0.0010103232,-0.046888947,-0.01727751,0.050686046,-0.16752942,-0.039599743,-0.28048578,0.22014359,-0.12562701,0.24925819,-0.0077121863,0.049050942,-0.10854658,0.060733624
ETFB,0.015064988,0.20307079,-0.106378905,0.07025458,-0.023297338,-0.007555165,0.0022178756,-0.080201685,0.00885989,0.07276166,-0.008158486,-0.5453945,0.21122226,-0.20304841,0.3942953,-0.09996683,0.017114606,0.24492341,0.04428923
PPP2R1A,-0.017877605,1.0444679,-0.13645199,0.06805129,-0.018191684,-0.0027995154,0.025074663,0.010411032,-0.0031771525,0.13067481,-0.12758715,0.4776727,0.30702192,0.056065157,0.45569316,-0.20362169,-0.72928226,0.44157138,-0.16458988
NDUFA3,0.001130835,0.7404335,-0.03386128,-0.06530217,-0.019927563,-0.009025704,0.011215068,0.07209067,0.0058313827,0.21866053,-0.042220496,0.4126275,0.43327868,-0.2820513,0.5654533,-0.036771853,-0.49047875,0.07499311,0.0002563877
ISOC2,0.07411238,-2.2609687,0.08746806,-0.13654846,-0.021024982,-0.00031495624,-0.0019281611,0.0062074778,0.004400981,-0.21863757,0.2005531,-1.5768558,0.14438707,-1.3562043,-1.6557094,0.015745189,0.5330835,-0.26145375,0.38226396
EPN1,-0.0055249897,0.9438981,-0.0805371,0.1891486,-0.03604303,-0.0024861651,-0.013907013,-0.02953951,0.0077497433,0.17520441,-0.13723667,0.43275893,0.4902665,0.22470582,0.43496463,-0.2564381,-0.64969563,0.25911525,-0.0661285
TRIM28,0.0297468,1.0295625,-0.006380373,-0.23523061,-0.1935784,-0.037353337,-0.18029222,0.39377078,0.017126098,0.71594095,-0.10997662,0.43797174,0.33548018,0.03338649,0.114289366,-0.21505855,0.17895591,-0.46256176,-0.5531112
CHMP2A,0.0047779875,-0.12553753,-0.0015646481,-0.027004963,0.02543454,0.0028214937,-0.009005979,0.009953638,-0.028777491,-0.0915105,0.029363196,0.12236806,-0.6084637,-0.011489762,-0.1599358,0.0068048253,0.21532446,0.20057957,-0.019478656
UBE2M,-0.0004176234,0.28405246,0.055183556,-0.4859939,-0.35761502,0.0002466317,-0.091387965,0.13814151,0.02581624,0.17916895,-0.11306975,0.14984262,0.5567872,-0.16839755,-0.17159799,0.046319634,0.12153923,-0.065332845,-0.2442858
RBCK1,0.028385218,-2.2978892,0.39039925,-0.4380172,-0.13198246,0.19647357,0.11926557,0.46734056,-0.43563172,0.06903646,0.23513784,-2.071579,-0.28032783,-0.3218286,-1.4561733,0.5060315,0.77679884,-1.6577147,-0.061158706
PSMF1,-0.0005067462,-0.45540458,0.013506185,-0.013126993,0.003187358,-0.01813021,0.07809203,-0.055299208,-0.0012809556,-0.8246676,-0.0033839766,-0.20396642,-0.61355025,-0.34255156,0.37532473,0.15789728,0.161948,0.13175254,0.0986488
FKBP1A,-0.22162424,1.4223173,-0.34288642,0.11838344,-0.106588066,0.017945705,-0.053610913,-0.06323073,-0.013506925,0.15454806,-0.6072618,0.79491645,0.504806,0.23352645,0.5741584,-0.66609514,-1.1547203,0.4530853,-0.250603
SIRPA,0.18522738,-1.8527677,0.016941175,0.021867823,-0.12041103,-0.0047609634,0.24721293,-0.28344473,-0.024714498,-0.16888303,0.1327521,-0.86161613,-0.6908628,-1.3079461,-0.62113076,0.46115205,0.3820784,0.22802863,0.45184255
SNRPB,0.046191372,-0.4547361,0.2674062,-1.0119139,-0.062610514,-0.044623934,-0.08601283,0.3041239,0.035817876,0.2549035,-0.022412144,0.086699255,0.15269968,-0.35291746,-0.43393776,0.35731542,0.58580166,-0.6985416,-0.56594414
IDH3B,0.007936041,-0.82416606,0.03684004,-0.039910827,-0.357688,-0.037042513,-0.029751228,0.26655522,0.04866639,-0.36749324,0.12418668,-0.63651496,-0.4488903,-0.011148976,-0.05155993,-0.021736495,0.6844925,-0.39208034,-0.10104536
MRPS26,0.2402894,-2.5968947,0.3062593,-0.76687956,0.032433387,-0.002296754,-0.02520295,0.37350538,-0.010712762,0.17625213,0.52751136,-2.453096,-0.04813985,-0.29740766,-2.2270725,0.33589545,0.6747745,-0.4656782,-0.46172413
DDRGK1,0.20194414,-2.351257,0.41209802,-0.12259043,-0.31494305,-0.09791474,0.11019901,0.3902731,-0.007298616,0.29483166,0.5327573,-2.5061467,-1.0281996,-1.4677585,-0.85636514,0.49435,0.82209915,-0.15560555,-0.43440843
PRNP,0.031893246,-1.5242114,0.056776,0.22948737,-0.0009666402,0.0048401197,-0.29255643,0.056234397,-0.03208873,0.35039297,-0.08189501,-0.17806065,-0.8332387,0.1458183,0.0041231727,-0.07669397,0.16855948,-0.6691544,0.056749485
TMEM230,-0.05725959,-1.2668345,0.21475992,-0.33610627,0.10479962,0.036372013,0.01151036,-0.39654505,0.033950746,-0.22764486,0.15030187,-0.21592352,-2.1444037,0.20052332,0.1851749,-0.020212263,0.33662176,-0.112880625,0.12382154
JAG1,-0.078825794,1.3832347,-0.26718006,0.2122385,-0.11103823,0.0121730035,-0.1522773,-0.0142395515,7.754713e-05,0.09255689,-0.3582378,0.94977766,0.5351669,0.43764618,0.50289017,-0.61973137,-0.7881192,0.10501481,-0.45282704
SNRPB2,0.018707085,-1.9512956,0.51619,-0.1647537,-0.27434862,0.0038336255,-0.46739286,0.09275254,0.099592425,-0.5749973,0.09873849,-0.71768856,-0.75032276,-0.052804254,-1.1753181,0.21272814,0.9362349,-2.6823568,0.6202957
DSTN,-0.050641097,1.2145536,-0.049089577,0.0807324,-0.013558043,0.00828462,-0.07380534,-0.04168423,-0.0034251588,0.118970774,-0.14928591,0.77212995,0.44513318,0.21493505,0.6136327,-0.3977168,-0.83476716,0.2782446,-0.018690845
RRBP1,-0.016887153,0.6980041,-0.03355365,0.093986124,-0.07144619,0.0031930557,0.019792207,-0.06584744,-0.02206193,0.21086419,-0.019482197,0.6897162,0.20177297,0.20461264,0.010357003,-0.24400415,-0.705849,-0.14567038,0.03649112
SNX5,-0.059854135,-1.5778092,0.003006913,0.05207958,0.22778748,0.09931676,0.03181075,-0.14029959,-0.26989588,-0.26782805,0.19120736,-0.35723442,-1.6976786,0.3507522,-1.70009,0.23701423,-0.4175489,0.2713221,0.1041417
SMIM26,0.020015204,-2.22248,0.16200505,-1.0000658,0.21542999,-0.0017659047,0.057962477,-0.046629164,-0.007035676,0.0128276525,0.22047928,-2.1177878,-0.7408064,-0.18581633,-1.3407297,0.11649604,0.6082194,0.24992481,-0.84058386
NAA20,0.23463795,-1.7268841,0.7064923,-0.8882571,0.04788444,0.23424937,0.21887277,-0.8638815,-0.4349956,-1.0234655,0.7015064,-1.0526335,-0.8690979,-1.0895374,-2.1829247,0.92567617,0.825608,-1.2008092,0.20249356
CD93,-0.31640565,1.5701373,-0.52284515,0.030245759,-0.23334084,0.004250442,-0.36858433,0.045737423,-0.007594365,0.1497558,-0.6160551,0.9527516,0.5510296,0.61758626,0.3415478,-1.3864787,-1.1186731,0.12870291,-0.3832566
HM13,0.0072713057,-0.007280886,-0.05093882,0.0930673,-0.003598435,0.00067040825,-0.13966036,0.09084003,-0.002281914,-0.04920485,-0.03530947,-0.42617738,0.32245752,-0.15874574,-0.21267283,-0.008540011,0.07103588,-0.230914,0.23271891
COX4I2,-0.10310272,-0.19633487,0.5475203,-2.0323384,0.0793795,-0.03558075,-0.073104024,0.84598655,-0.010557201,0.46911302,0.4084523,-0.7221239,0.5024241,-0.3318253,-1.1189802,-0.16356358,1.0279137,-2.498496,-0.11513704
BCL2L1,0.02870958,-0.27060056,0.056951854,-0.07387573,-0.023649767,-0.02444922,-0.05868056,0.05231497,0.0019681752,0.34892103,-0.12290377,0.35903057,0.20325172,0.31629738,-0.016402809,0.1443957,-0.42272994,-0.55170757,0.046773534
RALY,0.031816673,0.83998287,-0.039558824,-0.02959481,-0.005095754,-0.02321219,-0.022238307,0.3099994,-0.013293079,0.5535052,-0.042586915,0.5280748,0.22860786,0.12967797,-0.31311184,-0.01725136,0.11273699,-0.1158684,-0.13135576
EIF2S2,-0.0072993124,0.6810762,0.4474609,-1.4772251,-0.50915045,-0.0714791,-0.93571246,0.28143668,0.2054803,-0.23282419,-0.05379835,0.5416121,0.40918708,0.07025067,-0.7479691,0.1631553,0.7387806,-1.7682228,-0.10027771
AHCY,0.11049496,-4.1696677,0.1288184,-0.38909242,0.24613847,0.026588714,-0.13996585,0.068676144,0.007972746,0.042403784,0.2436169,-2.4623528,-2.0326946,-1.7352428,-0.1528679,0.53743625,0.55857486,-0.4977124,0.46073323
DYNLRB1,-0.0042451816,0.3172763,-0.008306939,0.0047047446,0.006692434,-0.0024835507,0.044281088,-0.07654216,0.00096723944,-0.16961847,-0.003193107,-0.23856877,0.2397451,-0.16090295,0.3016156,-0.0046491562,-0.36974427,0.30217266,0.07362703
MMP24OS,0.065923795,0.43303835,-0.0036057227,-0.054246105,-0.05828217,-0.0042110025,-0.008254044,0.15006246,-0.018375918,0.192595,-0.0038966679,0.56929266,0.022568349,-0.35782254,0.14096312,-0.0124839805,0.18237944,0.29013202,-0.5618558
EIF6,0.047791164,-0.24970573,0.029557554,-0.57232183,-0.041376512,-0.0044104224,-0.033261504,0.15975854,0.002550236,0.41149238,0.03145852,-0.5475294,0.3044619,-1.138804,-0.882357,0.011728392,0.22451912,-0.24217038,0.17420976
ERGIC3,-0.011779835,-0.0482795,0.0041128322,-0.0071347635,-0.0030500793,-0.00038112732,-0.0100401575,0.022935094,0.0028788524,0.081244506,0.003107382,0.14030208,-0.6239746,0.009140184,0.19139363,-0.042669643,0.023568409,0.111066885,-0.007682635
SPAG4,0.5729396,-4.6499906,0.83689123,-0.2692386,-0.1949745,0.015014386,0.42644754,-0.33428493,0.078293905,-1.1103156,0.29286885,-2.4878383,-2.096041,-2.0249014,0.24078788,0.76727575,1.5095679,-1.2883348,-0.46784946
ROMO1,0.016179217,0.37733123,0.0029098063,-0.13005465,-0.047936954,-0.0026219715,-0.07044915,0.18132892,0.002181459,0.48188704,-0.033887055,0.25158706,0.39542216,-0.43435788,-0.6685518,0.042545278,0.07113832,0.06478117,0.00389119
RBM39,-0.06204905,0.8736092,-0.22650984,0.32302582,-0.016484948,0.0003645092,0.076551996,-0.28078705,-0.05740163,-0.5310078,-0.4474721,0.68987066,0.01600993,0.46831053,0.54546237,-0.29381606,-1.2722514,0.47115567,0.0013430851
SCAND1,0.023268303,0.8899208,-0.037543908,-0.0940911,-0.03819033,-0.010676614,-0.12906152,0.2030946,-0.004298977,0.37433776,-0.124645375,0.4982013,0.6750868,0.011226788,0.11036035,-0.21925579,-0.30325276,-0.18567671,-0.1868437
NORAD,-0.064592674,1.3275148,-0.18470682,0.17517664,-0.019020094,8.828173e-05,-0.05843348,-0.11955741,0.003203328,0.07867391,-0.4021547,0.8432805,0.27553654,0.21138297,0.5283815,-0.5038069,-0.7964791,0.4397651,0.04213372
MYL9,-0.023032976,1.8150442,-0.35317838,-0.012489229,-0.28808966,-0.028334832,-0.15416114,0.22946222,-0.042838495,0.42241126,-0.52207595,1.0430322,0.7004277,0.35822123,0.45974728,-0.63216615,-1.0886865,0.056545313,-0.66251546
TGM2,0.00931495,1.4984094,-0.056218535,-0.47952315,-0.15143521,-0.017712265,-0.063320674,0.2683867,-0.12023569,0.49335745,-0.6477315,0.8271823,0.5113475,0.42239133,0.3560714,-0.152578,-0.4002909,0.15451305,-1.1865529
SERINC3,-0.009590708,0.58759224,-0.06357107,-0.26056135,0.055865735,-0.0005718567,0.00254169,0.00843861,0.0070434976,-0.22614568,0.008085679,0.7066865,0.47166038,0.058912244,0.11543089,-0.06883201,-0.30410418,-0.36220583,-0.12075975
PKIG,0.0037255364,-0.2817875,0.009920622,0.07095485,-0.0976965,0.0016064959,-0.28617942,-0.07469427,0.034707192,0.042641692,-0.026044862,-0.1513322,-0.11408681,-0.12506746,-0.07875819,-0.051970262,0.13625811,0.24764277,-0.02209234
YWHAB,-0.021888232,1.6615305,-0.17437711,-0.029646467,-0.13765608,-0.024129692,-0.01763528,-0.05828509,0.011591071,0.2707567,-0.6098123,0.9911426,0.41853836,0.17008874,0.653144,-0.50776404,-0.59471095,-0.00055642857,-0.12284494
SDC4,0.024142025,-0.11038336,-0.17046584,0.29325086,0.024243496,-0.040157534,0.15765803,-0.46061796,-0.033360254,-0.23279448,-0.15238068,-0.23289591,-1.758828,0.26071528,0.36982048,-0.089775465,-0.23393059,0.36308402,0.45199168
CTSA,-0.019300636,-0.037033923,-0.061616417,0.1814595,-0.013464065,-0.004413703,0.031098753,-0.021424137,0.0016536613,0.10632087,-0.041252233,-1.2033601,0.21334888,0.342529,0.038108226,0.013883616,-0.1109787,0.18941039,0.06304357
SULF2,-0.58574474,0.31814834,-0.08179351,-0.8423341,-0.04165125,0.14694399,-0.9033844,0.89354974,0.009148342,0.8239824,-0.73912096,-1.818225,0.61788195,0.747067,-0.046601716,-1.2563176,0.72429764,-1.5891254,-2.1295915
STAU1,-0.010005582,-2.1624656,-0.0065508774,-0.35300893,0.39940065,0.05397303,-0.11453918,0.1423736,-0.009999116,-1.1304164,0.5298976,-2.219858,-0.35034868,-0.22067377,0.25042033,-0.12679183,0.62095165,-0.2041508,-0.08109883
ZFAS1,-0.0071954895,-0.1847612,0.029779006,-0.029539665,0.010608595,0.0034755024,-0.02636388,-0.04229542,0.0031979529,-0.17687853,-0.018551232,0.18141565,0.00946959,0.023209592,0.30025974,-0.03765605,0.06491065,0.20931059,-0.023184048
RNF114,0.056668907,-2.9743004,0.6562618,-0.50221455,-0.035038486,0.04030198,0.3652669,0.014320413,-0.119411595,-1.1631579,0.16819012,-1.6074685,-0.24434723,-1.9320863,-0.4828148,0.8638301,0.89123815,-0.5781641,-0.030878467
UBE2V1,0.019674236,-1.3722112,0.19105963,-0.20361583,0.061921,-0.0006487789,-0.051367667,0.24241187,-0.1859891,-0.15059131,0.4885802,-0.08708309,-1.4845393,0.1181251,-0.6102129,0.17586249,0.34348002,-0.7396377,0.004376692
CEBPB,-0.06740268,0.2884314,0.3085167,0.023320867,0.041689258,-0.0099880295,-0.017491864,0.1363225,-0.029311718,-0.180051,-0.19072063,-0.067322195,-0.59580284,0.61302924,0.13842165,0.15596008,0.53272116,-0.15210268,-0.9874068
RTF2,0.018510735,-0.8212695,0.11300428,-0.085439675,-0.035568964,-0.0049625966,0.10023496,-0.0042818836,-0.032586813,-0.75519276,0.09904656,-0.601666,0.39337593,-0.78530806,0.11117983,0.020602314,0.16416739,0.20797555,-0.30898067
PCK1,-0.22911996,-3.5850072,-0.007414259,0.8299074,0.74637,0.1343723,0.64842576,-1.9816206,-0.018557703,-2.284617,0.6288917,-2.0448658,-1.5293401,-1.2553022,0.41634217,0.13380753,-2.0649557,0.9934926,1.1250169
PMEPA1,-0.08585055,1.4505374,-0.2602738,-0.08293348,-0.05025738,-0.00952859,-0.17501585,0.022369793,0.03920646,-0.07732647,-0.3228058,0.90046257,0.46719348,0.52695036,0.6444123,-0.8692412,-0.4367124,-0.04804612,-0.39773113
CTSZ,0.24462806,-1.4174945,0.6926638,-0.31073055,-1.0220499,0.23499495,-0.16410208,-0.27876455,-0.044672593,-1.3389256,0.55707306,-0.27708223,-1.1869106,-0.25394946,-0.8867227,0.8304925,0.6698363,-1.529302,-1.138207
PSMA7,0.013930913,0.9537749,0.045336425,-0.52083194,-0.00064920133,-0.012950919,-0.12649438,0.09301793,-0.0064302366,-0.012527276,-0.09733863,0.5923821,0.45666894,0.2624065,0.24493206,0.08466534,-0.2179551,-0.54749256,-0.05294495
LAMA5,-0.012918302,1.0191615,-0.20553541,-0.08994494,-0.19477388,0.0047547203,-0.0012813773,0.30943504,0.012830391,0.34146205,-0.12924208,0.750362,0.41127136,0.6691759,0.027848925,-0.39051425,-0.39857337,-0.11032835,-0.8375449
PPDPF,0.0026069994,0.42415413,0.011307465,-0.020329488,0.011842823,0.0008900977,-0.0051003266,-0.07014189,-0.0070708347,-0.19534972,0.00417184,0.64215046,0.021258889,-0.08651454,-0.45294636,-0.00914128,0.03907779,0.38375783,0.020409102
LIME1,0.045798182,-3.5143437,0.109703094,-0.0018764514,0.116053686,-0.110727586,0.11475067,-0.07879705,0.049065813,-1.0306343,0.42939425,-1.5115176,-0.0535937,-1.8913417,-0.18686722,0.40970337,0.14752127,-0.28786838,0.42434084
SLC2A4RG,0.0009796792,0.01620321,-0.023083437,0.019173805,-0.0034576152,-0.002164712,0.0061585936,-0.0086345095,0.00047903074,-0.07948368,-0.006117018,0.009420354,0.20575829,-0.10044338,0.1690182,-0.016813124,-0.16313308,0.20064966,0.028775379
TPD52L2,0.10930841,-1.3986461,0.39959863,-0.86792165,-0.39195403,-0.17239848,-0.056052003,0.57569325,0.09891886,0.70866174,0.19244991,-1.1546863,0.29747704,-0.4342037,-0.9757644,0.27265018,0.6320109,-0.94113946,-0.72662234
SOX18,0.009016333,1.2787793,-0.10965511,-0.083961636,-0.040012322,-0.02553633,-0.015169855,0.23601356,0.002009201,0.34417978,-0.31792244,0.89255184,0.614948,0.16233541,0.3458891,-0.3847752,-0.40736344,0.005299695,-0.18547566
ATP5PF,-0.015793348,0.0674846,-0.00045981628,-0.0063378294,0.03414564,0.0013458567,0.010818167,-0.24800372,0.00053770543,-0.45975667,0.019281385,0.42776057,0.12477683,-0.33229274,0.33430517,-0.0016306067,-0.07859421,0.26690143,0.011327249
APP,-0.11800331,1.0732008,-0.2788741,0.17485881,0.005790431,-0.0023442435,0.02618095,-0.26749995,-0.013619766,-0.23564416,-0.09591383,0.64509946,0.15838237,0.2297339,0.5831082,-0.34422305,-1.2625276,0.36012316,-0.11852788
ADAMTS1,0.6800654,-0.124625176,-0.9328825,-0.924173,-0.7948941,-0.023664474,-0.6478389,0.8553682,0.47694287,1.1494184,0.15421562,-0.8335616,-0.3176129,0.4060476,-1.5261375,-1.6832955,1.0590074,-0.30034274,-2.1846232
CCT8,0.016588615,-2.69266,0.17485113,-0.10117653,0.04563817,0.051080815,-0.05359802,-0.030150639,-0.021644691,0.24407615,0.21204937,-1.3508494,-1.8429995,-1.7932609,-0.7098193,0.25631303,0.636935,-0.07688686,0.20875528
SOD1,-0.0031417133,0.25669402,-0.00550569,0.006799679,0.020324938,-0.0012363167,-0.0020703005,-0.08504786,0.00010474573,0.14117081,0.005384065,-0.10874993,-0.020557845,-0.17521839,0.39634836,-0.0143278465,-0.27589718,0.36513036,-0.009567272
IFNAR1,0.007956193,-0.4222372,-0.010700939,-0.0830035,-0.008010004,-0.0013020751,-0.05794224,0.14150497,0.009219353,-0.6883041,0.051188286,-0.13001148,0.012899965,-0.019901942,-0.0914108,-0.02909261,0.47963026,-0.52898914,0.1105192
IFNGR2,0.016749196,-1.6921775,0.3366446,-0.051451653,-0.10142954,-0.009857475,0.1256387,-0.03113636,-0.03637313,-1.4050895,0.113386154,0.24561726,-1.313654,0.02460489,-1.0577629,0.47586074,0.48170882,-0.20349559,0.2801705
SON,-0.007137336,1.563391,-0.2565978,0.14086926,-0.30302757,-0.044707805,-0.017607016,-0.07168399,0.00085247244,-0.17107424,-0.41055638,1.0244813,0.45251274,0.39821246,0.55383885,-0.45215157,-0.94632065,0.1269412,-0.25842422
ATP5PO,-0.011972382,-0.73803794,0.013379615,-0.014437273,0.047363438,0.0012288413,0.018706584,-0.059472177,-0.00072125957,-0.393434,-0.008467608,-0.38410735,-0.1494339,-0.16861616,0.28950477,0.025853738,0.032967206,0.35626134,0.020204548
