,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
PARP14,0.01197313,-3.091832,-1.7318357,-3.186891,-0.5688114,-2.6295905,0.9312639,-0.54732186,1.1161951,1.6606346,-1.5690752,0.67743635,-0.69028187,-2.369229,0.8373515,0.7212782,-2.6605942,-2.166917,1.8960118,-2.5134413
SEMA5B,0.8866756,-0.8075695,-3.010483,0.675144,1.0010525,0.26488414,-3.5576913,0.35456058,-0.19578499,-0.595765,0.052146714,-2.9984417,1.0360936,0.9193283,-0.2556094,-1.8760322,-0.82774854,0.9062152,-1.3509059,0.6330804
PDIA5,0.5138262,-2.9294038,-3.2457123,0.013791264,1.0981349,1.0385677,-2.6758957,-0.36317426,0.7685818,0.44097686,-3.1341558,-2.541407,-1.7825196,1.2417679,-1.9975445,0.25692016,0.09243209,0.46979073,1.5578536,-2.5217977
MYLK,-1.3451111,-2.8783135,0.5085738,-1.4273415,-1.2997262,-2.5979965,0.74497205,1.1554152,0.7216634,1.0103422,1.5081216,-0.9240507,1.3325024,0.8974369,-2.467364,0.025329556,-2.7826474,-2.2961595,-0.5046362,0.13804777
ITGB5,-1.515632,-2.8332043,1.6312526,0.009993549,-2.306223,0.2865139,-0.8796439,0.29686406,-0.3494485,0.26605618,-0.14197719,1.1896963,1.9163446,-0.15101324,-3.0165656,-0.98383296,-2.5979006,-1.8515781,-0.98424894,-2.8553634
MGLL,-0.98440075,-0.5042345,-0.13843907,-0.27221334,0.30525005,0.507549,0.071033634,0.5109577,-0.13553107,0.3604053,0.4958223,0.2546972,1.0859154,0.15342985,-2.3271894,-0.3525513,0.31279325,-1.7705832,0.38042662,-0.94316775
SEC61A1,0.7125755,-0.63019407,-0.47541618,0.05141905,0.43060556,-0.30968,0.5058772,0.8157184,-0.41663787,-0.48706114,0.2591521,-1.6020275,1.4227971,0.78778756,-2.6335785,-1.902411,-0.681002,0.87708825,-0.69729805,-2.8156576
RAB7A,-0.5172132,-1.9454235,-0.55144346,0.11120962,0.554111,0.29967615,-1.8610495,-1.3881813,0.3286177,0.6443254,-0.08470801,0.3888255,0.7172909,0.40720078,-1.3726951,0.76429784,-0.36840734,-1.603554,0.38189283,-0.5397038
CNBP,-0.15191531,0.144564,-0.49674484,0.02029575,0.4318647,0.31895113,-2.688012,0.2179935,-0.079201914,0.30018905,-0.16813064,-3.1947432,0.16453344,-0.0014884169,-1.9710813,0.667073,0.67983145,-0.13228695,0.2931689,-0.9260829
H1FX,0.19115292,-1.9390169,0.8877906,-0.09257142,-1.382686,-0.13121517,1.0338116,0.79339135,-0.75475234,-0.5686846,0.5483785,1.3951739,1.0235622,-0.4146826,0.01552027,-0.1486692,-0.9906393,-0.09032688,-1.1990533,-3.1255844
PLXND1,0.27918714,-0.86781967,1.1618627,0.4722042,-3.6001406,0.010036409,0.9098078,0.89760363,-0.8764488,-0.9690381,0.20939876,1.2872603,2.1546226,-0.5317999,-3.1445901,-2.6387823,-2.3670776,-2.8380744,-2.7199028,-1.2775533
TMCC1,0.51447594,-2.8650298,-3.1485898,-0.02165636,0.57454604,0.89999026,-2.0943058,-2.3135493,0.5898199,0.75797695,-2.8111892,-2.7680335,-1.5874755,-0.037251357,0.10680137,0.9205287,0.78913385,0.20080572,1.3206513,-1.637639
ACAD11,0.5457858,0.22988036,-1.3089125,0.13096714,1.1685251,0.094031736,-2.6855836,-0.5707598,0.024787169,-0.64746606,-2.995151,-0.13448308,-1.9816036,0.35151702,-0.19575511,-0.60735625,0.7576933,0.804048,0.65252805,0.011710437
UBA5,-0.23660602,-3.237846,-3.0281215,0.99502957,0.98982036,0.79541725,-3.3509371,-2.635964,0.33037177,0.79940623,-2.6534295,-2.4262493,-1.4529288,1.1336727,-2.8425736,0.47044042,-1.3027494,0.17353126,1.549571,-2.0799232
RNF7,-0.28747272,0.45076573,-1.6507655,-0.12449702,0.290294,0.5705039,-1.4774635,-1.0206664,0.28288677,0.89879817,-0.31910887,-2.809346,0.9276734,-0.049486075,0.47121814,0.79958653,-2.7462146,-2.8990903,0.9656433,-1.1579078
TM4SF18,0.10007876,0.35318592,-2.284088,0.10167848,-1.3209851,0.77950007,-1.9894725,-1.5318797,0.46554312,0.81171715,-1.6052299,-1.896128,2.0104992,-1.1327015,-2.7698567,0.76223904,0.36476156,0.19144295,-1.9024398,-2.223212
TM4SF1,0.71580094,0.3027894,-0.49272454,0.09903917,-0.81827444,0.56597066,-1.0002588,0.8887183,-1.3457415,-0.16512913,0.68055415,-2.0722878,1.9030763,-0.5420198,-1.2656529,-2.7088263,0.064914875,0.17545184,-2.9069426,-2.766055
WWTR1,-1.1578255,-0.7371367,-1.4666501,0.3681722,0.015924579,0.9320559,-3.5891674,1.0649574,-0.96391296,0.46859008,-0.364023,-2.833972,1.8006573,0.522142,-1.7379601,-0.63323385,0.33500805,-2.0776951,-0.6069119,0.7006182
SERP1,-1.5188428,-0.30151486,0.18804741,-0.36497775,0.43157378,0.31734163,-0.30044731,-0.5872844,0.24825937,0.5765036,0.14841236,0.12329626,0.4146228,-1.7297593,-2.5919676,0.559646,0.39522085,-1.172886,0.7600721,0.51176965
EIF2A,-0.8238109,0.5848644,-3.3039136,-0.6393271,1.0249774,0.83669746,-3.1930277,-0.91915214,0.23019274,0.47585458,-2.6427243,-2.8583758,0.576515,0.05022507,-0.68744403,0.1432112,0.6683038,-0.6327435,0.80843645,0.92002803
SELENOT,-0.3169379,-1.8812654,-1.5583403,-0.88811404,-0.6692666,0.8182577,-2.074208,-1.1153,0.58430195,1.2171234,-0.83419734,-2.7025511,1.1353326,0.093592614,-1.0215375,-0.05594963,-2.5232842,-0.88055515,1.3155895,0.7907285
MBNL1,-0.67741174,0.7341136,-1.163802,-1.9273584,-0.9557463,-0.17750372,-0.23077795,0.5376542,0.26245227,1.0601637,1.1070553,-2.5589,0.85335827,-0.24171571,-2.0337727,1.0028726,-1.9688176,0.13080697,0.31309643,-2.1100993
SSR3,-1.4810658,-0.16291656,-0.5230881,-0.3349029,0.99033064,0.6524833,-1.6912632,-1.8790246,0.29304865,0.54140973,-0.9060284,-2.068995,0.3374629,0.8543557,-0.9664248,0.48850515,0.8238567,-0.91884184,0.5935577,-0.39891475
SEC62,-0.5284414,-0.54925835,0.22264548,-0.027628612,0.6650478,0.5777181,-2.3069267,0.4402785,-0.2583977,-0.08693187,0.56931674,0.38767847,0.07205397,-1.6533422,-2.069082,0.039053317,0.975502,-0.3150225,-0.1014069,0.6898375
TBL1XR1,-0.26727107,-0.033793554,-0.3447843,0.11836884,-0.15929924,0.32456633,-1.7257259,-2.6991117,0.39146492,0.5805704,0.48019767,-2.2468135,0.17833473,-0.015644448,0.08750903,-1.2231822,0.91968113,-1.0529732,0.59408265,-0.84155625
NDUFB5,-3.11839,0.50751495,-1.1764144,-1.0258346,0.4052383,0.8415217,-3.3261917,-2.8187473,0.34389478,1.3346025,-0.72197926,-2.5482063,-0.32239676,0.24860401,-1.7245653,1.3642402,0.68103874,-1.7345183,1.3526043,-0.87163204
AP2M1,-0.660421,-3.2669737,1.2245288,-0.076385625,-0.06249388,0.41704285,0.60646605,0.40331522,-0.057850365,-0.37489933,0.73235583,0.4253693,0.72567827,0.25114223,0.07019184,0.15491888,-0.31591365,-0.009039399,-0.15279686,-2.8588698
EHHADH,0.3951512,-3.0550041,-3.0453677,-2.8301303,2.4260948,-0.24303931,-2.8529177,-2.0966356,0.723163,-1.1819016,-3.1273673,-2.4861498,-2.5422938,1.8985332,-1.6911129,-2.468275,-0.80979526,1.0429715,1.8885571,-2.4981456
EIF4A2,0.43316337,1.0611628,-0.21272065,0.012543881,0.29458183,-0.08840995,-0.5412192,-0.19340302,-0.45824623,-0.10836813,0.22832908,-3.111988,0.049555324,-0.28643793,-0.6002505,0.47893804,0.6188762,0.4019769,-0.64448524,0.66329587
HES1,0.10152215,0.8934692,-0.36976725,0.28602505,-1.8724798,0.73256415,-0.80921704,0.74709755,-1.4500606,-0.60693276,0.8450947,-3.2144408,1.3449637,-1.9960212,-0.50430965,-0.34090924,0.75316685,0.01778997,-3.3045819,0.35248038
MUC20,1.0937412,-3.1970506,-2.9150605,0.7842258,1.4859471,0.9547969,-3.3268094,-2.3792586,0.093556955,0.07274892,-3.1001801,-2.1611614,-2.0617056,1.9831316,-2.6097305,-2.5333478,-0.8227726,0.41459525,1.4975011,-1.8791534
ATP5ME,0.055925645,1.2001123,0.6864729,-0.462557,0.23526095,-0.69720244,0.28924024,0.04451898,-0.7247919,-1.6048111,-0.061375476,1.2272313,-1.7242073,-0.6932256,0.32456106,-0.62959754,-0.19411945,0.28915608,-0.9160507,1.1399795
SPON2,-3.6938446,-1.9567443,1.2936989,-0.26955476,-3.491762,-0.11540718,0.5551909,0.9363503,-0.08703648,1.0598453,1.2957672,-0.20895013,2.1160336,-2.5622761,-0.8959612,-0.9524772,-2.4303873,-3.0735765,0.078867026,0.23693576
CTBP1,0.68360466,-1.1941417,-2.8567371,0.26271942,0.86702174,0.35134333,-3.1220217,0.13116102,-0.4113709,0.6518362,-1.9593284,-2.6438189,1.5898511,0.5756943,-1.1910548,0.41697347,-2.5949008,0.43465605,0.6471848,-1.1475186
MXD4,-1.0555568,-2.7247381,1.0776201,-0.20430526,-1.5190362,0.58420163,-0.02017262,1.0809045,-0.27220306,0.445247,0.74971056,-0.2116085,2.0264478,-0.8001565,-1.6566105,0.5585864,-2.0790303,-2.9055648,-1.3802239,-1.6602008
SH3BP2,0.8287504,-3.3181984,-0.9670517,0.5099823,0.56134284,0.020848973,-3.1627643,0.04475461,0.04615354,0.15917766,0.3111983,-2.9758422,0.8726155,0.0025017946,-0.11107121,-0.34798178,-0.37447396,0.53918695,-0.09485537,-0.9685338
ADD1,0.026033616,0.1634986,-0.50332886,0.03802193,0.44105032,0.16146204,-1.4632618,0.4845581,-0.43545294,0.065272,0.2873472,-0.63255423,0.8780649,0.6369892,-0.74245375,-0.3312788,-0.34663332,-0.1793709,-0.0808695,-2.520133
MFSD10,0.062136944,-3.470609,0.5568536,0.22598064,0.3640356,0.12288248,-0.12056571,-3.4152005,0.06963013,0.6891067,-0.49870026,0.4384679,1.2273033,0.19546597,-3.183973,0.6859982,-2.715813,0.6886612,-0.085538775,-2.2774804
LRPAP1,-0.57154346,-2.2553291,0.35317823,-0.105723575,0.2215045,0.40479276,0.50360143,-1.0465294,0.055770062,0.43704468,-0.46876448,0.10790301,0.9288804,0.055660117,0.11183429,0.29478917,-1.8638936,0.119851574,0.47596622,-2.9325097
MRFAP1,-0.06663789,0.6981786,-1.0457939,0.12640288,0.19279683,0.49977946,-0.5880538,0.092102304,-0.14284395,0.033192784,0.13486473,-2.701021,0.54939455,0.014485543,-2.0220945,0.6334323,0.57128596,0.4806346,-0.3193588,-0.00035174887
WDR1,-0.44947797,-0.86368847,0.13923444,-0.09414468,0.21210682,-0.10815106,0.40319973,0.4776539,-0.00229047,0.2118531,0.73302656,-0.91000473,0.961232,-0.3909315,-0.7678148,0.27664858,0.08241672,-0.6557059,0.23579077,-1.7160721
CPEB2,0.29622608,-3.3822405,-2.176153,0.20417003,0.73301953,0.82428426,-2.678116,-0.23287159,0.6193549,0.8320303,-2.801581,-2.2561784,-0.44058105,1.6972276,-2.3421218,-1.0353619,-2.1302066,-0.5500614,1.4921914,-2.598892
FBXL5,0.5227145,1.0259933,-1.4686264,-0.3511336,0.31585643,0.3811641,-3.087351,-0.14268272,-0.101986,0.12768558,-0.89787096,-2.631654,0.1140848,0.20254946,-0.2210915,0.028203413,0.5278385,-0.028446475,0.3508965,1.1333141
FAM200B,-0.33744794,0.04791858,-2.1877117,0.14627449,0.47028017,0.5437847,-2.741443,-1.1104664,0.18914914,0.5280368,-1.4621545,-3.1883337,0.63918465,-0.4806317,-0.75550896,0.9434297,0.6210942,-1.6889905,0.4809819,-0.29839233
LAP3,-2.6044612,-2.874548,-1.5524544,-3.0562253,-0.47664914,0.3816998,-0.5115033,-0.8106417,0.9832142,1.6057681,0.8231208,-2.7072878,-0.41165125,-0.37161803,-2.4691577,0.9847387,-1.3383834,-2.7107356,1.8680089,-2.3275313
RBM47,0.426962,0.86257434,-2.4843383,-0.025281604,1.2460644,0.24003075,-3.7030022,-2.1779826,-0.058969762,0.13222404,-0.32930365,-2.9650774,-1.2011747,0.62538576,-2.6897297,-0.7332347,0.733463,0.9639086,0.8150086,0.42684868
OCIAD1,0.4250891,0.57025987,-0.9546645,-0.04925763,0.6728543,0.16224074,-3.6510062,-0.016807036,-0.15205728,0.34010673,-0.40055236,-3.0321264,0.097593136,0.3351451,-1.4732673,0.59166557,0.6552661,0.2556553,0.14568403,0.4527095
OCIAD2,0.12730174,1.4475867,-1.1472732,-0.038462754,0.49716976,-0.04732394,-0.79158527,-0.91457736,-0.19569868,-0.19634801,-0.7631372,-0.6750441,-1.1685818,0.11741906,0.42039147,0.23353586,0.4859947,0.479143,-0.08697823,1.115214
SGCB,0.1084112,0.12715709,-2.3800855,0.06361989,0.9228769,0.79093546,-0.9904934,-3.4626725,0.3508719,-0.058917698,-2.266912,-2.645261,0.63342834,1.0069528,-2.2557862,-1.3812273,0.53974843,-0.3629095,0.774274,0.55394465
KDR,0.26329675,0.77161026,-0.14500366,-0.55147016,-0.6914803,0.20711963,-1.1708568,0.78678054,-0.513844,0.40898767,1.0095319,0.03902041,1.9634135,0.24851161,-1.536528,-2.7647755,-2.9109364,-0.3184166,-2.9987402,0.14998825
UGT2A3,-0.07585529,-2.0551167,-2.757395,0.50063306,1.7193435,1.2669953,-3.3620844,-1.7906829,-0.26729065,-1.6235092,-2.608417,-2.6052232,-2.4252121,2.064828,-2.2773502,-2.1579494,0.5340525,-1.1466459,0.78488016,0.8453094
UGT2B7,0.50432104,1.2428931,-0.9487863,-0.120396934,0.81722265,-0.014767666,-1.3389499,-0.38785687,-0.33196646,-0.6837435,0.035311688,-2.8017092,-1.8304269,0.20057046,0.27396706,-0.62727374,0.78333706,0.8785165,-0.22364135,1.0120113
JCHAIN,-3.0937066,-2.682429,2.5798018,-3.2795887,-2.9037547,-2.748389,1.7679217,-2.4366393,-0.8337002,-2.2028267,2.7192786,1.3796755,-1.804411,-2.5214884,-2.168399,0.47981727,-2.4410374,-2.6104558,-2.4927497,-2.2920299
SLC4A4,0.8921902,-0.37691933,-3.3283987,0.2275894,1.4562961,0.2576564,-3.576766,-1.3755338,0.4907663,-0.94876903,-2.910633,-2.9789438,-0.8277579,1.3121647,-1.1873953,-2.3922524,0.6319914,0.9329505,0.95123696,-0.15069775
CXCL10,-3.4375203,-3.2244105,-0.12388226,-3.9303286,-3.5949397,-3.4009213,-2.8186443,-3.390576,1.613016,2.1778326,0.6776658,-2.5543878,-2.3228045,-3.080233,0.047797237,1.5091771,-3.0757234,-3.2690225,2.5972147,-2.7629356
SCARB2,-0.09206445,1.0572561,-2.2641492,0.22489025,0.45934469,0.06942963,-0.4484023,-1.0937625,-0.33828628,-0.100771494,0.09336606,0.30937424,-0.2790786,0.23870623,-1.220457,-1.0101697,0.56087744,0.22842208,-0.07789539,0.34790808
CCNI,-0.58076817,1.2180326,0.77142,-0.48713607,-0.18616858,-0.2081046,0.3354881,-0.14063124,-0.4750355,-0.6680652,0.07861944,0.77122474,-1.8859302,-1.479336,0.42122668,-0.016953599,0.65350246,-0.48355463,-0.48530194,1.2217349
CCNG2,0.40081328,-3.14811,-3.0400047,0.5555084,0.9207686,0.5322302,-2.6034098,-3.5382466,0.23302859,0.7969176,-0.12766474,-2.8406744,0.23297562,0.9149233,-0.384308,-0.5752024,-0.22078961,0.73592824,0.9486826,-2.8448691
HNRNPD,0.30757868,0.8070164,-1.062757,0.033268593,0.32996255,0.1688813,-1.9197754,0.21311983,-0.15224636,0.0056804386,0.24650517,-3.043644,0.6026683,-0.47415036,0.22745328,0.38149413,0.657599,0.6855575,-0.74560094,-0.16331288
HNRNPDL,0.30382672,0.8591336,-0.8969536,-0.027682466,0.3063838,0.07232873,-0.4244589,0.19433013,-0.28183547,-0.10888695,0.23198883,-1.2218606,0.44758302,-0.64273477,0.4167718,0.27800837,0.58651686,0.40411747,-1.080678,-0.018168112
SEC31A,1.0073678,-0.48989892,-1.506347,-0.127539,0.9441678,0.21387291,-3.2616146,-0.037029024,-0.054864746,0.012766222,-1.1761951,-2.9964168,0.7964734,0.11545659,0.13249202,-2.2684214,0.83562195,1.0060481,0.44337124,-0.10695934
MRPS18C,-3.541966,-0.1584425,-1.6856474,-1.7513702,-0.26663345,1.1137962,-3.0263405,-1.9477152,0.785074,1.4917231,-1.2864914,-1.9901906,-0.06350395,-1.186194,-0.15223971,1.6053586,-0.102719605,-2.4633698,1.5491363,-2.9564815
AFF1,0.72020406,0.38285747,-0.80717254,0.38912252,0.8466744,0.41689047,-3.6841311,-0.50999594,-0.4505628,-0.51749015,-1.0543269,0.563787,0.3651869,0.6516507,-2.9355874,-1.7998977,0.84968346,0.82325697,-0.1744801,0.3438162
FAM13A,0.38634884,0.27816156,-3.1321962,0.18260597,0.91194594,0.27330896,-3.6947038,-1.2383791,-0.027428748,0.2862606,-2.5041623,-2.14324,0.37288362,-0.16476092,0.43992025,-0.27613938,0.61450344,0.61693364,0.5167163,0.4410013
PDLIM5,-0.59169817,-1.0688471,0.23194227,-0.20436276,0.5548762,0.102719836,0.40477645,-0.11588843,-0.08157737,0.3954608,0.579846,-0.16862032,0.28875896,0.8842417,-0.6313006,-1.1102129,0.33187196,-1.212145,0.41446054,-0.6870625
ADH5,0.05129085,0.651395,-2.8452227,0.005028873,0.68016744,0.43075192,-1.2540662,-2.4887261,0.09526202,0.21676381,-1.1217611,-3.1391208,0.011310665,0.36071593,-0.059887484,0.106591165,0.65098447,0.46704352,0.25531507,0.3149485
H2AFZ,-2.2403514,-0.27217838,-1.9145067,0.1557509,0.33014593,0.69342566,-0.7360677,-0.96480733,0.15238313,0.61660093,-0.23545112,-2.8797836,0.7950543,0.068301134,-1.4145395,0.7975882,0.41912735,-2.1593292,0.27582753,0.51262116
UBE2D3,-0.07675101,0.8106016,0.029211696,-0.09444953,0.43944317,0.10545215,-0.42209017,-0.074272,-0.03738507,0.06279525,0.48176378,-3.0057952,-0.004594839,-0.5535873,0.31861377,0.3113852,0.64590746,0.43317273,-0.09843989,0.6453379
CISD2,0.17431371,-0.13923393,-2.9493558,-0.47643456,1.1860328,0.69291353,-2.224318,-0.3439908,0.12368282,0.21679385,-1.9493785,-2.8631675,-1.5988114,0.68274367,-1.7342296,0.1239264,0.8991063,-0.023115879,1.0317554,-0.31007963
BDH2,0.467009,-1.56019,-2.986956,0.113486655,1.134574,0.3306977,-1.9293196,-0.15926884,-0.07705378,0.11950826,-1.5822176,-3.011671,-0.80068135,0.7245652,-1.1601042,0.37431994,0.55989796,0.83862257,0.65670025,-0.4210958
OSTC,-0.14824922,0.2343345,-0.70446926,-0.38872164,0.20831926,0.58186674,-0.33191383,0.31088024,-0.16586159,0.46232632,0.6971925,-2.6872149,-1.2920831,0.47740167,-0.3844638,0.478148,0.6036819,-2.392836,0.4151847,0.32893166
ENPEP,0.534918,1.4380093,-0.5312669,-0.058801003,0.6069764,-0.42058513,-3.1763148,-0.057091616,-0.43268144,-0.7220324,-0.38188112,-0.61102813,0.2903083,-0.37369126,0.50214905,-1.6076362,0.41585588,0.75276464,-0.34758037,1.2467141
SNHG8,-0.01850809,1.1840929,-0.2627331,-0.05034939,0.16665146,0.38609007,-0.25952077,-0.4894744,-0.2861422,-0.0051747775,-0.02746834,-2.89066,-0.5601773,-0.3768933,0.17511554,0.56357276,0.70192254,0.25014922,-0.5463421,0.81276417
C4orf3,0.15253206,1.267669,0.47296575,-0.17830615,0.3550357,-0.039319042,-0.58993554,-0.13312894,-0.20586823,-0.26074496,0.1256746,-1.9615835,-0.605633,-0.66319877,0.4304287,0.32157367,0.5834044,0.24216683,0.07731089,0.93416923
ANXA5,-0.3294681,0.5060661,0.926022,0.033651207,0.14667572,0.052416336,-0.4175434,-0.21814288,-0.038674217,-0.15258561,0.80641943,0.29602253,0.24645361,-0.51885855,-0.93784213,0.2463308,0.6008377,0.14191791,-0.2731833,-0.27170956
PGRMC2,0.55480695,0.21103497,-1.4182658,0.029720385,0.8194604,0.45761213,-1.6526129,-0.52051723,-0.17096159,-0.10668876,-1.0789706,-2.7150016,0.5158778,0.3270824,0.36623985,0.27093425,0.71553093,0.6260756,-0.32163808,-1.181119
NDUFC1,-0.05964665,1.4679301,-0.67427325,-0.09839881,0.40048173,-0.05766087,-0.7188052,0.017745337,-0.15349378,-0.091901794,0.41856667,-3.2022219,-1.6073457,-0.16102262,0.45295927,0.39889836,0.522558,0.10951794,-0.15782784,1.205702
MGST2,-0.58282465,-0.027104707,-1.9190234,0.13013412,0.51630414,0.58206105,-1.2248805,-0.8547134,0.025264133,0.19380617,-3.0063765,0.39753142,0.58664227,0.37165794,-0.065537445,-0.4486883,-1.0153027,-0.4579596,0.85828733,0.3648452
CPE,-1.0621762,0.38794822,0.116905585,-0.17838591,-2.5932326,0.06299,0.27446312,1.5126863,-1.0177276,0.098031655,0.19210735,-2.3664281,2.282217,0.110810675,-2.828708,-0.42807108,-2.6347938,-3.2478747,-2.745781,0.25308132
HMGB2,0.3825017,-3.187815,-3.2102098,0.18925945,0.56946063,0.7507045,-2.527776,-3.7468271,0.37435752,1.0152214,-2.7560318,-2.8437352,-0.1555309,0.40800056,-1.3889854,0.22752802,0.43339902,0.73319566,1.4490036,-2.365244
SPCS3,0.7032888,-1.9798737,-2.9615383,-0.20277476,1.068514,0.39751038,-2.893948,0.02123251,0.3771186,0.530684,-0.61776286,-2.5905929,1.1530095,1.5927436,-3.0448697,-1.541123,-1.2251587,-0.52866256,0.90026706,-2.6991606
ACSL1,0.4654983,-0.8129432,-1.0003802,0.5709322,1.3273746,-0.11875794,-3.6071477,-2.156948,0.14696626,-0.2739369,-1.9051477,-3.0041335,-2.0398188,1.0184525,-0.45066947,-0.40267375,-0.19669609,0.82240576,0.68629277,0.71558595
SLC25A4,0.1725066,-1.8449519,-2.4679854,-0.025220104,0.9307713,0.7221577,-2.1364424,-3.4583454,0.30399677,0.8215265,-0.62218124,-2.855816,0.11633943,0.08334232,-1.2006394,0.6898335,0.28861016,0.6361293,1.0072311,-0.6550933
TLR3,-0.9974531,0.5095075,-2.0921912,0.1148602,0.4021967,0.36472017,-3.2381873,-0.7849618,0.32058468,0.8470831,-2.770207,-2.8694131,-0.67495555,0.30589885,-2.5091338,-0.34509784,-0.76136124,-0.30222622,1.3288474,1.3279792
CYP4V2,0.71481764,-3.2372913,-2.7309895,-0.08125851,1.7326452,0.2995799,-3.298143,-0.06091822,0.27308267,0.22204643,-2.2279365,-2.0915883,-1.3805918,1.5775913,-2.7850986,-2.2312102,-1.312746,1.3131773,1.5539951,-2.355686
FAT1,-0.019289665,0.781244,-0.3123658,0.11930794,0.7841561,0.07514851,-3.764684,-0.38365078,0.055009574,-0.34444502,0.331394,-1.1660378,-0.05087601,0.99979186,-1.5052785,-2.5512075,0.42074984,-0.611064,0.32523462,-0.070053
SDHA,0.07376208,0.2781776,-3.2540667,0.094489865,0.63631,0.38622648,-1.2757375,-1.9195195,0.11182067,0.26423112,-2.9080973,-2.9514089,0.3043117,0.5948664,-1.8693845,0.101695225,0.21432467,0.41995806,0.5990997,0.4170911
PDCD6,-0.14533308,0.1933121,-0.93699366,-0.0023726963,0.58045983,0.7383051,-3.407119,-2.1352186,-0.004815054,0.6078463,-0.5553724,-2.2101076,0.15487194,0.5172357,-0.47776613,0.4274508,0.31894523,-0.30221373,0.6166387,0.49283665
SLC12A7,0.86881727,-3.0288084,-0.10661549,0.0734818,0.9976518,-0.80216265,-3.036435,0.19851068,0.32668138,0.13437404,-2.408326,-1.4164854,0.91200936,0.74439764,0.7144602,-1.1025894,-2.182782,1.1416762,0.60880274,-1.4973826
SLC6A19,0.730662,-2.1075263,-3.1211736,0.83452284,2.0493288,-1.5145168,-3.4690497,-0.28411162,0.06639391,-3.4327722,-3.2193284,-2.7161906,-2.736281,2.175591,-1.5041875,-3.2602127,-2.040176,1.5545074,0.46115562,-0.2623302
CLPTM1L,0.25531793,0.58586127,-1.2987282,-0.0010127438,0.77177566,0.29478058,-3.0267699,-0.31013203,-0.105394565,0.04146697,0.32431117,-2.5730004,-1.4339151,0.53162384,0.47109413,0.05969223,0.69430554,0.6486811,-0.060316853,-0.63882667
SLC6A3,0.8362164,0.19114888,-1.479725,-0.015095082,0.27243644,0.20782661,-1.5099643,0.5938613,-0.1750365,-0.43730235,-0.41225836,-1.1094806,0.7323909,0.40513694,0.47889778,-0.41240472,0.05753548,0.65330726,-0.9567646,0.22491571
LPCAT1,0.80457634,-0.2934175,-2.226779,0.35288155,0.7800976,0.02088803,-3.6505938,0.573862,-0.2803417,-0.20026048,-0.1893698,-3.2149901,0.8800127,0.5946765,-1.6471192,-0.18247385,0.29684645,1.0567293,-0.8939083,-2.0973973
NDUFS6,-0.9817042,0.5667564,-0.41465706,-0.40662244,0.30547014,0.3902906,0.24694467,-0.33676732,0.019102393,0.23282954,0.71319395,-0.8463013,0.4045774,-0.58918583,-0.26538542,0.4301983,-0.008773936,-0.821388,0.2411957,-0.15586598
CMBL,0.57107365,1.5086616,-0.19847584,-0.30056086,0.4385879,-0.7881753,-0.3097449,0.24107897,-0.89859647,-1.5585864,0.16459976,-2.1111913,-1.7143613,-0.34644482,0.22238153,-0.3701611,0.28809184,0.77009,-1.2672757,1.3824643
MARCH6,0.5988976,0.59530514,-0.53387797,0.08074454,0.574852,0.3316986,-3.2155032,-0.121337436,-0.13518359,-0.0054025757,-0.4423833,-2.6439855,-0.11133005,0.16736603,-0.6653228,0.1787084,0.840589,0.6728761,-0.11566975,0.12505132
GOLPH3,0.15958805,-3.32995,-2.2176547,0.5057368,-0.0069645112,0.3603999,-1.2576983,-0.23879518,0.11834348,0.8616496,0.6678418,-2.6998134,0.8625723,0.74168634,-1.5847627,0.12740631,-2.468099,-0.087550215,0.6100051,-2.6668248
SUB1,-0.76095146,0.9728287,0.1081159,-0.07391515,0.3054479,0.21698442,-0.22851337,-0.1403754,-0.055999782,0.023422757,0.52865875,-2.999566,-0.017048022,-0.39222172,0.3456494,0.40152422,0.42505744,-0.2451296,0.04528916,0.42628837
NPR3,-0.30393276,0.40088597,-2.9199154,-0.044728108,1.5797843,0.7807923,-0.5900376,-1.1756688,-0.37312406,-0.46766484,-2.243545,-2.67245,-1.639198,1.1127019,-0.75083464,-2.4633427,1.1858996,0.5546139,0.8433767,1.044402
