,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
Ccdc50,-0.023681477,0.11578222,0.001493636,0.49914074,-0.84743893,0.29609472,0.020647956,-0.0372906,-0.73391604,0.03804656,-0.27904585,-1.1394316,0.18686004,0.15725996,0.3730341,-0.39351982,0.22155754,0.17675267,0.44677666
Hrasls,-0.020854216,-0.10998233,-1.2104151,-0.008700113,0.84158754,-1.1546311,-0.14349411,0.19548924,-0.20289873,-0.076171294,-0.20995118,-0.05070024,0.40360227,-0.20620361,0.06353,0.4445453,0.078189276,-0.62293357,0.19305514
Opa1,0.0078604715,0.2650815,-0.018429507,-0.4034889,0.12536745,-0.49786195,-0.007650848,-0.0026717195,-0.036616914,0.022527141,-0.019866092,0.03717078,-0.0103560975,-0.0013148215,-0.205643,0.055561725,-0.1901378,-0.594947,0.38466546
Lsg1,-0.39018282,-1.4162822,-0.08819737,0.3501242,0.29274932,-0.040197335,-0.0335543,-0.0022115684,0.026825385,-0.0019006063,-0.22674578,-0.058357526,0.008126601,-0.0065991348,0.27468204,0.04957153,0.036993887,-0.28393403,0.13685016
Acap2,-0.42106888,-0.22189815,0.020115301,-0.5118408,0.3301417,0.21985711,-0.02219399,0.037373107,0.036377773,-0.31803986,0.08449252,0.15925598,-0.030012213,-0.08074053,-0.027467426,-0.11633705,-1.0950724,0.4152149,0.1526796
Ppp1r2,-0.5077036,-0.93769646,-0.6881861,-0.5888534,1.737049,-0.6466891,-0.24059713,-0.20567586,0.66425574,1.2479334,-0.3636711,-0.09937394,-0.62234014,-0.738272,0.37859496,0.8334509,-0.662202,-0.6965858,-1.0138311
Apod,-2.0571852,-1.8356197,-1.1164482,0.6191148,-2.4939198,1.7868547,-1.8207332,-1.9996057,0.057527326,-1.0044792,-1.9397753,-0.6525518,-1.9329807,-1.2503328,-1.1517644,-0.64345646,-1.5186983,2.070197,-0.9756849
Pak2,-0.2768193,-0.22653629,-0.096275985,0.53610456,0.30502078,0.75661635,-0.38655445,-0.4066131,-0.0764687,-0.0874784,-0.10291412,0.2498907,-0.44801208,-0.46621907,0.002461679,0.22926202,-0.0002552935,0.68710697,-0.81299275
Rnf168,-0.036812507,0.092095725,-0.008299329,-0.011499562,-0.0045242263,-0.06106551,0.0015355995,-0.005940074,0.01545231,0.013234795,-0.01846008,0.012410157,0.011971387,0.017893782,-0.00011733422,-0.025133336,-0.06417807,-0.11120773,-0.30532283
Tfrc,-0.14581972,0.36246434,0.081282124,0.4103331,-0.8500633,-0.22065313,-0.05220527,0.15069318,-0.14473662,-0.10871141,0.0038141927,0.07692584,0.17711562,0.61633086,-0.6981692,-1.2361656,0.16420618,-0.74226964,-0.39096865
